# Title: Atlantic MDR Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
195812,0.41
195901,0.46
195902,0.38
195903,0.19
195904,0.14
195905,-0.09
195906,0.01
195907,-0.03
195908,-0.06
195909,0.04
195910,0.03
195911,0.03
195912,0.15
196001,0.2
196002,0.52
196003,0.38
196004,0.33
196005,0.43
196006,0.39
196007,0.33
196008,0.19
196009,0.16
196010,0.13
196011,0.22
196012,0.11
196101,0.36
196102,0.17
196103,0.15
196104,0.3
196105,0.19
196106,-0.01
196107,0.11
196108,0.21
196109,0.19
196110,0.01
196111,0.05
196112,0.27
196201,0.3
196202,0.18
196203,0.46
196204,0.31
196205,0.38
196206,0.2
196207,0.32
196208,0.28
196209,0.19
196210,0.15
196211,0.38
196212,0.58
196301,0.58
196302,0.61
196303,0.34
196304,0.46
196305,0.19
196306,0.19
196307,0.19
196308,0.35
196309,0.27
196310,0.4
196311,0.31
196312,0.26
196401,0.24
196402,0.52
196403,0.39
196404,0.09
196405,0.14
196406,0.15
196407,0.11
196408,0.03
196409,-0.08
196410,-0.12
196411,0
196412,-0.08
196501,-0.23
196502,-0.11
196503,-0.01
196504,-0.08
196505,-0.16
196506,-0.26
196507,-0.09
196508,-0.18
196509,-0.02
196510,0.03
196511,0.1
196512,0.31
196601,0.22
196602,0.47
196603,0.43
196604,0.52
196605,0.28
196606,0.27
196607,0.36
196608,0.09
196609,0.2
196610,0.14
196611,0.31
196612,0.31
196701,0.15
196702,0.08
196703,-0.06
196704,0.07
196705,-0.16
196706,-0.16
196707,-0.13
196708,-0.19
196709,0.01
196710,0
196711,-0.12
196712,-0.09
196801,-0.16
196802,-0.09
196803,0.06
196804,0.04
196805,-0.06
196806,-0.18
196807,-0.17
196808,-0.09
196809,0.03
196810,0.14
196811,0.19
196812,0.36
196901,0.38
196902,0.67
196903,1.11
196904,0.97
196905,0.89
196906,0.57
196907,0.61
196908,0.41
196909,0.43
196910,0.26
196911,0.45
196912,0.52
197001,0.68
197002,0.64
197003,0.75
197004,0.63
197005,0.48
197006,0.35
197007,0.06
197008,0.08
197009,0.01
197010,0.04
197011,0.08
197012,0.11
197101,0.1
197102,0.03
197103,-0.1
197104,-0.25
197105,-0.33
197106,-0.5
197107,-0.38
197108,-0.34
197109,-0.16
197110,-0.14
197111,-0.05
197112,-0.15
197201,-0.18
197202,-0.16
197203,-0.2
197204,-0.1
197205,-0.29
197206,-0.17
197207,-0.16
197208,-0.37
197209,-0.29
197210,0.04
197211,0.06
197212,0.01
197301,0.04
197302,0.11
197303,0.09
197304,0.14
197305,0.14
197306,0.07
197307,0.12
197308,0.02
197309,-0.03
197310,-0.15
197311,-0.2
197312,-0.16
197401,-0.17
197402,-0.34
197403,-0.49
197404,-0.75
197405,-0.7
197406,-0.52
197407,-0.28
197408,-0.33
197409,-0.32
197410,-0.37
197411,-0.35
197412,-0.31
197501,-0.15
197502,-0.23
197503,-0.28
197504,-0.23
197505,-0.44
197506,-0.27
197507,-0.15
197508,-0.07
197509,-0.18
197510,-0.19
197511,-0.36
197512,-0.26
197601,-0.27
197602,-0.38
197603,-0.6
197604,-0.45
197605,-0.54
197606,-0.45
197607,-0.32
197608,0.12
197609,0.14
197610,0.28
197611,0.18
197612,-0.1
197701,0.07
197702,0.09
197703,0.11
197704,0.05
197705,-0.04
197706,0.12
197707,-0.04
197708,-0.05
197709,-0.01
197710,-0.02
197711,0.02
197712,0
197801,0.33
197802,0.45
197803,0.46
197804,0.53
197805,0.28
197806,0.13
197807,-0.05
197808,-0.01
197809,-0.04
197810,0.13
197811,0.26
197812,0.1
197901,0.29
197902,0.5
197903,0.35
