# Title: Asia Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
197008,-0.27
197009,0.22
197010,-0.47
197011,0.06
197012,-0.1
197101,0.87
197102,-1.18
197103,-0.35
197104,-0.17
197105,0.06
197106,-0.2
197107,0.03
197108,-0.07
197109,0.36
197110,0.1
197111,1.87
197112,1.09
197201,-1.62
197202,-1.28
197203,0.12
197204,0.61
197205,-0.25
197206,0.08
197207,-0.23
197208,-0.23
197209,-0.67
197210,0.12
197211,-0.51
197212,0.53
197301,-0.26
197302,1.63
197303,0.86
197304,0.94
197305,0.25
197306,0.38
197307,0
197308,0.12
197309,-0.13
197310,-0.33
197311,0.83
197312,0.96
197401,-1.03
197402,-1.59
197403,0.5
197404,0.6
197405,0.14
197406,-0.22
197407,0.31
197408,0.03
197409,0.31
197410,-0.31
197411,-0.66
197412,-0.76
197501,1.49
197502,0.47
197503,1.63
197504,1.13
197505,0.33
197506,0.4
197507,0.1
197508,0
197509,0.72
197510,0.1
197511,0.02
197512,0.61
197601,1.33
197602,-0.51
197603,-1
197604,0.27
197605,-0.1
197606,-0.25
197607,-0.54
197608,-0.27
197609,-0.03
197610,-1.64
197611,-1
197612,-0.63
197701,-2.01
197702,-1.15
197703,0.87
197704,1.04
197705,0.64
197706,0.75
197707,0.07
197708,-0.19
197709,0.14
197710,-0.81
197711,1.41
197712,0.5
197801,0.4
197802,-0.27
197803,0.8
197804,0.58
197805,-0.15
197806,-0.08
197807,-0.19
197808,-0.46
197809,0.12
197810,0.36
197811,1.63
197812,-0.07
197901,-0.57
197902,0.55
197903,-0.05
197904,-0.81
197905,0.29
197906,0.14
197907,-0.01
197908,-0.29
197909,0.1
197910,0.1
197911,-0.01
197912,1.76
198001,-0.28
198002,0.13
198003,-0.81
198004,-0.08
198005,0.29
198006,0.19
198007,0.18
198008,-0.04
198009,0.13
198010,0.3
198011,0.89
198012,1.58
198101,2.01
198102,1.24
198103,0.98
198104,0.98
198105,0.23
198106,0.56
198107,0.32
198108,0.41
198109,0.05
198110,-0.07
198111,0.12
198112,1.49
198201,0.28
198202,0.73
198203,-0.57
198204,1.29
198205,0.29
198206,-0.09
198207,0.08
198208,-0.08
198209,0.05
198210,-0.29
198211,-0.07
198212,1.28
198301,1.9
198302,0.87
198303,0.9
198304,-0.15
198305,0.13
198306,-0.01
198307,0.22
198308,0.37
198309,0.57
198310,0.43
198311,1.76
198312,1.7
198401,1.17
198402,-1.07
198403,0.7
198404,-0.61
198405,0.93
198406,0.22
198407,0.14
198408,-0.19
198409,-0.12
198410,-0.23
198411,-0.6
198412,-1.63
198501,-0.26
198502,-0.43
198503,-0.46
198504,0.63
198505,-0.01
198506,0.17
198507,-0.37
198508,0.2
198509,0.02
198510,0.05
198511,0.63
198512,0.26
198601,0.87
198602,0.37
198603,0.59
198604,0.4
198605,0.11
198606,0.27
198607,0.02
198608,-0.08
198609,0
198610,0.26
198611,0.69
198612,-0.24
198701,-0.08
198702,1.31
198703,-0.3
198704,-0.61
198705,0.22
198706,-0.26
198707,0.16
198708,0.37
198709,0.08
198710,-0.34
198711,-1.31
198712,0.54
198801,1.26
198802,-0.05
198803,0.42
198804,0.44
198805,0.31
198806,0.7
198807,0.73
198808,0.23
198809,0.89
198810,0.82
198811,1.12
198812,2.42
198901,0.62
198902,1.74
198903,2.13
198904,-0.04
198905,0.63
198906,0.18
198907,0.24
198908,0.05
198909,0.1
198910,0.63
198911,0.43
198912,1.89
199001,-0.09
199002,1.59
199003,3.13
199004,1.03
199005,0.94
199006,0.62
199007,0.25
199008,0.33
199009,0.19
199010,0.81
199011,1.05
199012,1.51
199101,1.4
199102,0.4
199103,-0.18
199104,1.17
199105,0.59
199106,0.78
199107,0.72
199108,0.27
199109,0.57
199110,0.96
199111,1.31
199112,0.41
199201,1.52
199202,1.32
199203,0.43
199204,-0.07
199205,0.34
199206,-0.39
199207,-0.3
199208,-0.32
199209,-0.5
199210,-0.51
199211,-0.31
199212,1.4
199301,1.49
199302,2.26
199303,1.37
