# Title: Antarctic Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
200305,0.06
200306,-0.56
200307,0.1
200308,0.22
200309,0.53
200310,0.19
200311,-0.21
200312,0.43
200401,0.38
200402,0.6
200403,0.03
200404,0.35
200405,-0.26
200406,0.15
200407,-1.55
200408,0.15
200409,0.38
200410,0.5
200411,0.06
200412,0.64
200501,0.64
200502,0.04
200503,0.44
200504,-0.32
200505,-0.01
200506,0.33
200507,0.12
200508,0.05
200509,0.82
200510,0.86
200511,0.24
200512,1.03
200601,0.35
200602,0.37
200603,0.4
200604,0.13
200605,-0.48
200606,0.21
200607,-0.47
200608,1.55
200609,0.46
200610,0.18
200611,0.56
200612,-0.08
200701,0.53
200702,0.06
200703,0.46
200704,0.41
200705,1.51
200706,1.01
200707,0.83
200708,0.8
200709,0.48
200710,0.24
200711,0.68
200712,-0.03
200801,0.04
200802,-0.55
200803,0.26
200804,0.96
200805,0.38
200806,-0.2
200807,0.6
200808,-0.04
200809,0.9
200810,-0.06
200811,0.15
200812,0.14
200901,0.14
200902,-0.01
200903,0.18
200904,0.04
200905,0.96
200906,0.55
200907,1.66
200908,0.43
200909,0.62
200910,0.34
200911,0.6
200912,0.47
201001,0.62
201002,0.41
201003,0.33
201004,-0.13
201005,0.12
201006,-0.39
201007,-0.63
201008,-0.01
201009,0.49
201010,0.41
201011,-0.19
201012,0.09
201101,0.24
201102,0.11
201103,-0.1
201104,0.36
201105,0.01
201106,-0.03
201107,1.25
201108,1.53
201109,0.24
201110,0.33
201111,0.67
201112,0.03
201201,-0.2
201202,0.08
201203,0.3
201204,-0.18
201205,0.52
201206,-0.43
201207,-0.79
201208,0
201209,0
201210,0.77
201211,0.49
201212,0.49
201301,0.39
201302,-0.03
201303,0.16
201304,-0.09
201305,-0.09
201306,0.59
201307,-0.19
201308,1.07
201309,1.83
201310,0.55
201311,0.33
201312,0.2
201401,0.23
201402,-0.17
201403,-0.6
201404,-0.32
201405,0.87
201406,-0.49
201407,-0.52
201408,0.55
201409,1.31
201410,0.29
201411,0.13
201412,-0.3
201501,-0.19
201502,0.17
201503,0.01
201504,-0.2
201505,-0.39
201506,-0.28
201507,-0.58
201508,-0.46
201509,-0.4
201510,0.57
201511,0.01
201512,-0.2
201601,-0.36
201602,-0.16
201603,-0.18
201604,-0.22
201605,0.66
201606,-1.09
201607,-0.31
201608,1.45
201609,0.17
201610,0.57
201611,0.63
201612,0.43
201701,0.24
201702,0.68
201703,0.54
201704,0.25
201705,1.19
201706,-0.94
201707,0.03
201708,-0.06
201709,0.01
201710,0.9
201711,0.34
201712,-0.33
201801,-0.13
201802,-0.09
201803,0.37
201804,0.91
201805,0.54
201806,0.56
201807,0.76
201808,0.79
201809,-0.05
201810,0.49
201811,0.1
201812,0.2
201901,-0.28
201902,0.45
201903,0.24
201904,0.18
201905,0.29
201906,-0.51
201907,0.69
201908,0.85
201909,0.26
201910,0.55
201911,0.48
201912,0.48
202001,0.27
202002,0.42
202003,-0.15
202004,0.9
202005,0.79
202006,0.41
202007,0.73
202008,0.2
202009,1.01
202010,0.13
202011,0.38
202012,-0.15
202101,-0.5
202102,-0.34
202103,0.62
202104,-0.58
202105,0.13
202106,-0.57
202107,0.54
202108,0.3
202109,0.96
202110,0.71
202111,-0.06
202112,0.01
202201,-0.27
202202,0.39
202203,0.64
202204,0.15
202205,0.62
202206,0.98
202207,0.89
202208,0.52
202209,0.38
202210,0.56
202211,-0.45
202212,-0.36
202301,-0.55
202302,0.07
202303,0.5
202304,1.1
202305,0.09
202306,0.39
202307,0.08
202308,-0.15
202309,1.57
202310,0.03
202311,-0.11
202312,-0.23
202401,-0.51
202402,-0.19
202403,0.32
202404,-0.26
202405,0.56
202406,0.15
202407,1.18
202408,1.83
202409,0.25
202410,0.66
202411,-0.22
202412,0.11
202501,0.33
202502,0.36
202503,0.3
202504,0.34
202505,0.58
202506,0.47
